ds,y_test,y_pred
2020-08-02 12:00:00,102.47,118.23228785860593
2020-08-02 13:00:00,99.87,116.70666915623303
2020-08-02 14:00:00,99.53,116.0832567203034
2020-08-02 15:00:00,101.7,117.86129701764172
2020-08-02 16:00:00,103.72,120.82290094659773
2020-08-02 17:00:00,104.81,122.56580875762887
2020-08-02 18:00:00,111.81,124.10454537178049
2020-08-02 19:00:00,112.87,123.79407724812589
2020-08-02 20:00:00,116.22,123.63569057495863
2020-08-02 21:00:00,46.74,56.22744266052338
2020-08-02 22:00:00,42.08,55.501168453332454
2020-08-02 23:00:00,40.6,50.27503628548968
2020-08-03 00:00:00,40.25,48.59578792880236
2020-08-03 01:00:00,39.17,48.55456860873916
2020-08-03 02:00:00,38.38,48.74083216158141
2020-08-03 03:00:00,39.27,49.28587147381068
2020-08-03 04:00:00,46.27,50.72910973798352
2020-08-03 05:00:00,51.11,53.22734105826975
2020-08-03 06:00:00,51.96,53.45003293816911
2020-08-03 07:00:00,52.15,53.9799156347072
2020-08-03 08:00:00,51.61,52.855738541068895
2020-08-03 09:00:00,51.52,54.83824820728891
2020-08-03 10:00:00,51.35,56.10554261603871
2020-08-03 11:00:00,116.03,119.61276542935181
2020-08-03 12:00:00,114.32,118.41821559675466
2020-08-03 13:00:00,113.51,116.89439615519508
2020-08-03 14:00:00,114.07,116.27149168040548
2020-08-03 15:00:00,116.09,118.04687889447476
2020-08-03 16:00:00,116.63,121.00346461622547
2020-08-03 17:00:00,115.85,122.74157416357949
2020-08-03 18:00:00,117.14,124.27829338136996
2020-08-03 19:00:00,118.17,123.96758910682819
2020-08-03 20:00:00,117.77,123.81064235504242
2020-08-03 21:00:00,46.2,56.47763708379016
2020-08-03 22:00:00,42.71,55.75077940450973
2020-08-03 23:00:00,39.53,50.459590434149696
2020-08-04 00:00:00,39.79,48.78360841485005
2020-08-04 01:00:00,40.36,48.74414156092049
2020-08-04 02:00:00,39.98,48.93088808020146
